item_1,item_2,correlation
bfi_open_5,investment_2,-0.00953786546728496
bfi_open_5,investment_3,0.0211867301638236
bfi_open_5,commitment_1,0.00050949318813325
bfi_open_5,commitment_2,-0.0113559350108919
bfi_open_5,commitment_3,-0.0445638696785728
bfi_open_5,communal_strength_1,0.03271235939123
bfi_open_5,communal_strength_2R,0.0194866572542672
bfi_open_5,communal_strength_3,0.031074237103885
bfi_open_5,communal_strength_4,0.0701157599126847
bfi_open_5,sexual_communal_strength_1,-0.0399990158880332
bfi_open_5,sexual_communal_strength_2,-0.0333222996399978
bfi_open_5,sexual_communal_strength_3,-0.0528076140777573
bfi_open_5,ecr_avo_1R,0.026539950134707
bfi_open_5,ecr_anx_1,0.00381071278825565
bfi_open_5,ecr_avo_2,0.0493893989838026
bfi_open_5,ecr_anx_2,-0.00180072222607535
bfi_open_5,ecr_anx_3,-0.0196118474899659
bfi_open_5,ecr_avo_3R,0.0132021173273803
bfi_open_5,ecr_avo_4,0.00969934246340842
bfi_open_5,ecr_anx_4R,0.0325339079991888
bfi_open_5,ecr_avo_5R,0.0411246577826796
bfi_open_5,ecr_anx_5,-0.00833208683029655
bfi_open_5,ecr_avo_6,0.0321867453514967
bfi_open_5,ecr_anx_6,0.000482544435794106
bfi_extra_6,bfi_open_1,0.2421223345798
bfi_extra_6,narq_5,0.23419434604167
bfi_extra_6,narq_3,0.224582748534985
bfi_extra_6,bfi_agree_2,-0.0118616052109959
bfi_extra_6,pvd_infectability_1,-0.0590585838936271
bfi_extra_6,bfi_consc_2r,0.0171300364699933
bfi_extra_6,soi_r_attitude_6r,-0.088713006403747
bfi_extra_6,asendorpf_shyness_4r,0.305831313204496
bfi_extra_6,bfi_neuro_2r,0.136489185710851
bfi_extra_6,bfi_open_2,0.138344576021295
bfi_extra_6,bfi_extra_1,0.328912099654329
bfi_extra_6,bfi_extra_3,0.382130402138376
bfi_extra_6,bfi_agree_3r,0.161778129366985
bfi_extra_6,soi_r_attitude_4,0.0828559163852268
bfi_extra_6,narq_15,0.209228274356286
bfi_extra_6,bfi_consc_3,0.0887714531528989
bfi_extra_6,soi_r_attitude_5,0.116245758057552
bfi_extra_6,narq_2,0.177428719108689
bfi_extra_6,asendorpf_shyness_2,-0.342198477632574
bfi_extra_6,bfi_agree_1r,0.19177959107754
bfi_extra_6,bfi_consc_1,0.113776867507827
bfi_extra_6,narq_11,-0.0243423979979957
bfi_extra_6,bfi_neuro_1,-0.222922418706361
bfi_extra_6,bfi_extra_2r,-0.375691183375551
bfi_extra_6,bfi_neuro_3,-0.0934021542220494
bfi_extra_6,narq_18,0.351360601837841
bfi_extra_6,bfi_open_3,-0.00625749803321773
bfi_extra_6,asendorpf_shyness_5,-0.172370160385693
bfi_extra_6,bfi_extra_4,0.432393482547116
bfi_extra_6,narq_16,0.395227015746386
bfi_extra_6,bfi_agree_4,0.0125756599213274
bfi_extra_6,bfi_consc_9r,-0.005267199258522
bfi_extra_6,bfi_neuro_4,-0.169259522443063
bfi_extra_6,bfi_open_4,0.116326883882041
bfi_extra_6,bfi_extra_5r,-0.354988035688744
bfi_extra_6,bfi_agree_5,0.0726231577567785
bfi_extra_6,narq_1,0.220065456307738
bfi_extra_6,bfi_consc_4r,-0.119445604180356
bfi_extra_6,bfi_neuro_5r,0.177876368044703
bfi_extra_6,bfi_open_5,0.219552276690286
bfi_extra_6,narq_14,0.000783492160344334
bfi_extra_6,bfi_agree_6r,0.0619211179131759
bfi_extra_6,bfi_consc_5,0.22013048539148
bfi_extra_6,asendorpf_shyness_3r,0.326836494420439
bfi_extra_6,pvd_germ_aversion_2,-0.0384291397248837
bfi_extra_6,pvd_germ_aversion_3R,0.0908459862347154
bfi_extra_6,bfi_neuro_8,-0.0106111398233348
bfi_extra_6,pvd_infectability_3R,0.0889956640974138
bfi_extra_6,pvd_germ_aversion_1,-0.0089855084205659
bfi_extra_6,feel_safe_walking_dark,0.0547868697352215
bfi_extra_6,feel_safe_violent_crime,0.0721728916991375
bfi_extra_6,feel_safe_sexual_assault,0.0782995541918604
bfi_extra_6,feel_safe_theft,0.0494866286138718
bfi_extra_6,bfi_open_6,-0.015641500475074
bfi_extra_6,narq_17,0.00521809042208886
bfi_extra_6,bfi_extra_7r,-0.348886076039563
bfi_extra_6,bfi_agree_7,-0.0524643145083292
bfi_extra_6,narq_4,0.0642987078732002
bfi_extra_6,asendorpf_shyness_1,-0.348084143507808
bfi_extra_6,bfi_consc_6,0.260851540811916
bfi_extra_6,bfi_neuro_6r,0.171271841565219
bfi_extra_6,bfi_open_7r,-0.230227492593679
bfi_extra_6,narq_13,0.0271038242779362
bfi_extra_6,bfi_extra_8,0.342190432178063
bfi_extra_6,bfi_agree_8r,0.153321708763399
bfi_extra_6,narq_6,0.042262067354736
bfi_extra_6,bfi_consc_7,0.291598653226519
bfi_extra_6,bfi_neuro_7,-0.405584623967945
bfi_extra_6,narq_7,0.419558496234828
bfi_extra_6,bfi_open_8,0.14189766459441
bfi_extra_6,narq_12,0.115736311156933
bfi_extra_6,bfi_open_9r,0.0478658432475103
bfi_extra_6,bfi_agree_9,-0.0886907892781234
bfi_extra_6,narq_8,0.194538359675645
bfi_extra_6,bfi_consc_8r,-0.148259461938311
bfi_extra_6,narq_9,0.0423866785755228
bfi_extra_6,narq_10,0.0695661426543599
bfi_extra_6,bfi_open_10,0.058145206134583
bfi_extra_6,pvd_infectability_2,-0.0447036527276582
bfi_extra_6,pvd_germ_aversion_4R,0.00970842713298502
bfi_extra_6,spms_partner_1,0.08805916849641
bfi_extra_6,spms_partner_2,0.0633267341642365
bfi_extra_6,spms_partner_3R,-0.0213170946987902
bfi_extra_6,satisfaction_sexual_intercourse,0.0644924861871146
bfi_extra_6,satisfaction_single_life,-0.0116929141764862
bfi_extra_6,investment_potential_partner,0.0105166207420706
bfi_extra_6,quantity_potential_partner,-0.0716580412574975
bfi_extra_6,relationship_importance,0.0371830622713758
bfi_extra_6,relationship_importance_partner,0.0952054078026089
bfi_extra_6,partner_attractiveness_longterm,0.0926585121153094
bfi_extra_6,partner_attractiveness_shortterm,0.0269388406769074
bfi_extra_6,partner_attractiveness_face,0.00911799591361648
bfi_extra_6,partner_attractiveness_body,0.0422528296352375
bfi_extra_6,attractiveness_warmth,0.102963550343536
bfi_extra_6,partner_attractiveness_trust,0.0798586459487937
bfi_extra_6,partner_sexiness,0.0572838182066638
bfi_extra_6,partner_strength,0.0563103435998093
bfi_extra_6,partner_feel_safe,0.10942489403416
bfi_extra_6,spms_self_1,0.193272321195753
bfi_extra_6,spms_self_2,0.166671159873383
bfi_extra_6,spms_self_3R,-0.15277813002807
bfi_extra_6,soi_r_desire_9,0.103612970513851
bfi_extra_6,soi_r_desire_7,0.0639225522235594
bfi_extra_6,soi_r_desire_8,0.0620644052618183
bfi_extra_6,relationship_problems,-0.062649801614585
bfi_extra_6,relationship_satisfaction_overall,0.0680404784218105
bfi_extra_6,relationship_conflict,-0.0088543454306809
bfi_extra_6,relationship_satisfaction_2,0.0965323707108997
bfi_extra_6,relationship_satisfaction_3,0.0581219495051086
bfi_extra_6,alternatives_1,0.0466380135414249
bfi_extra_6,alternatives_2,0.0328890411240813
bfi_extra_6,alternatives_3,0.0962213521584697
bfi_extra_6,alternatives_4,0.00343892756401375
bfi_extra_6,alternatives_5,0.104530976447645
bfi_extra_6,alternatives_6,0.103611716847242
bfi_extra_6,investment_1,-0.0106114385006262
bfi_extra_6,investment_2,-0.0644001791832595
bfi_extra_6,investment_3,0.0729535866246282
bfi_extra_6,commitment_1,0.0697800098747843
bfi_extra_6,commitment_2,0.0690164257650762
bfi_extra_6,commitment_3,0.00624905958786016
bfi_extra_6,communal_strength_1,0.0111132669697192
bfi_extra_6,communal_strength_2R,-0.0529550197011937
bfi_extra_6,communal_strength_3,0.0153564124244956
bfi_extra_6,communal_strength_4,0.0280195253479451
bfi_extra_6,sexual_communal_strength_1,0.0546603705816622
bfi_extra_6,sexual_communal_strength_2,0.0340558460429807
bfi_extra_6,sexual_communal_strength_3,-0.0892641670226943
bfi_extra_6,ecr_avo_1R,0.0572572695902867
bfi_extra_6,ecr_anx_1,-0.047599963601299
bfi_extra_6,ecr_avo_2,-0.0608660114800214
bfi_extra_6,ecr_anx_2,-0.114920226975447
bfi_extra_6,ecr_anx_3,-0.089728851866641
bfi_extra_6,ecr_avo_3R,0.0654847529347044
bfi_extra_6,ecr_avo_4,-0.0612239289781491
bfi_extra_6,ecr_anx_4R,0.0821430737930333
bfi_extra_6,ecr_avo_5R,0.0855742740855502
bfi_extra_6,ecr_anx_5,-0.00489049315910293
bfi_extra_6,ecr_avo_6,0.0115622088692219
bfi_extra_6,ecr_anx_6,-0.0921787462538794
narq_14,bfi_open_1,0.0134006605324755
narq_14,narq_5,-0.00263328150051086
narq_14,narq_3,0.00247982381953403
narq_14,bfi_agree_2,-0.194629370465684
narq_14,pvd_infectability_1,0.0331797228101307
narq_14,bfi_consc_2r,0.101377575243964
narq_14,soi_r_attitude_6r,0.0554143892316774
narq_14,asendorpf_shyness_4r,-0.137185880567189
narq_14,bfi_neuro_2r,0.00153047815743973
narq_14,bfi_open_2,-0.0574335665535891
narq_14,bfi_extra_1,-0.181191376394194
narq_14,bfi_extra_3,-0.11318316552644
narq_14,bfi_agree_3r,0.0779864690502188
narq_14,soi_r_attitude_4,-0.0510123294366196
narq_14,narq_15,0.058083148793187
narq_14,bfi_consc_3,-0.0563020753263271
narq_14,soi_r_attitude_5,-0.0106402555979481
narq_14,narq_2,0.0966666479309939
narq_14,asendorpf_shyness_2,0.0939488753316462
narq_14,bfi_agree_1r,0.125002060747349
narq_14,bfi_consc_1,-0.0128248369611498
narq_14,narq_11,0.103284237533018
narq_14,bfi_neuro_1,0.183516787595338
narq_14,bfi_extra_2r,0.157262680139904
narq_14,bfi_neuro_3,0.127753362504152
narq_14,narq_18,-0.0254246098005675
narq_14,bfi_open_3,0.041029603182017
narq_14,asendorpf_shyness_5,0.16983826509229
narq_14,bfi_extra_4,-0.137945469748311
narq_14,narq_16,0.0348538755891286
narq_14,bfi_agree_4,-0.163036657555421
narq_14,bfi_consc_9r,-0.00245974222673674
narq_14,bfi_neuro_4,0.0618515554901846
narq_14,bfi_open_4,-0.00603739903328698
narq_14,bfi_extra_5r,0.167823676183021
narq_14,bfi_agree_5,-0.20128099463128
narq_14,narq_1,-0.000974530391166073
narq_14,bfi_consc_4r,0.0650478438916174
narq_14,bfi_neuro_5r,0.0020477594554286
narq_14,bfi_open_5,0.00473551013831685
narq_14,bfi_extra_6,0.000783492160344334
narq_14,bfi_agree_6r,0.213990170777366
narq_14,bfi_consc_5,-0.0430936605395014
narq_14,asendorpf_shyness_3r,-0.144104174665718
narq_14,pvd_germ_aversion_2,0.130730475848302
narq_14,pvd_germ_aversion_3R,-0.11059993456626
narq_14,bfi_neuro_8,0.100511733837409
narq_14,pvd_infectability_3R,-0.0153389365832377
narq_14,pvd_germ_aversion_1,0.0847065338389006
narq_14,feel_safe_walking_dark,-0.0113367704601874
narq_14,feel_safe_violent_crime,-0.0768294027446457
narq_14,feel_safe_sexual_assault,-0.0658258313377569
narq_14,feel_safe_theft,-0.0934049276667136
narq_14,bfi_open_6,0.0419050130157875
narq_14,narq_17,0.402192712361965
narq_14,bfi_extra_7r,0.0681155336507202
narq_14,bfi_agree_7,-0.186593432116238
narq_14,narq_4,0.16417146736666
narq_14,asendorpf_shyness_1,0.105869741396854
narq_14,bfi_consc_6,-0.0190752741006081
narq_14,bfi_neuro_6r,-0.00950278751750679
narq_14,bfi_open_7r,0.0666545224075171
narq_14,narq_13,0.379751383845978
narq_14,bfi_extra_8,-0.203182938932244
narq_14,bfi_agree_8r,0.205850493012564
narq_14,narq_6,0.203225678254432
narq_14,bfi_consc_7,-0.0747745584411229
narq_14,bfi_neuro_7,0.0469773155911068
narq_14,narq_7,0.0546087492936337
narq_14,bfi_open_8,-0.00915610799581741
narq_14,narq_12,0.135873144220766
narq_14,bfi_open_9r,0.0117434079683508
narq_14,bfi_agree_9,-0.138897024588978
narq_14,narq_8,0.105833021881346
narq_14,bfi_consc_8r,0.0389877784556455
narq_14,narq_9,0.231047057960126
narq_14,narq_10,0.237275001769192
narq_14,bfi_open_10,0.0736649110238896
narq_14,pvd_infectability_2,0.0531103751300917
narq_14,pvd_germ_aversion_4R,-0.0741055218620306
narq_14,spms_partner_1,-0.0053195066769572
narq_14,spms_partner_2,-0.00951646466596731
narq_14,spms_partner_3R,0.0503648785746263
narq_14,satisfaction_sexual_intercourse,-0.0513102388032915
narq_14,satisfaction_single_life,-0.0369859896646565
narq_14,investment_potential_partner,-0.0256890803843949
narq_14,quantity_potential_partner,-0.0622950542260549
narq_14,relationship_importance,-0.0559793766299936
narq_14,relationship_importance_partner,0.0217103288317113
narq_14,partner_attractiveness_longterm,-0.016472615132317
narq_14,partner_attractiveness_shortterm,0.0136793275199644
narq_14,partner_attractiveness_face,-0.0755256246211108
narq_14,partner_attractiveness_body,-0.071365393233381
narq_14,attractiveness_warmth,-0.0236855316175127
narq_14,partner_attractiveness_trust,0.0172903795026592
narq_14,partner_sexiness,-0.0322166700408226
narq_14,partner_strength,0.00733168883621056
narq_14,partner_feel_safe,-0.0162112722638247
narq_14,spms_self_1,0.0481407520930796
narq_14,spms_self_2,0.0513323091156786
narq_14,spms_self_3R,-0.025555609458131
narq_14,soi_r_desire_9,0.00529808952620088
narq_14,soi_r_desire_7,0.0102472069275398
narq_14,soi_r_desire_8,0.0092174550460505
narq_14,relationship_problems,0.0345529828620554
narq_14,relationship_satisfaction_overall,-0.075484491338204
narq_14,relationship_conflict,0.0155340067255472
narq_14,relationship_satisfaction_2,-0.0514265193865286
narq_14,relationship_satisfaction_3,-0.0539420365561269
narq_14,alternatives_1,0.0185181647453077
narq_14,alternatives_2,0.0704348981908424
narq_14,alternatives_3,0.0164232295979256
narq_14,alternatives_4,0.0477635576650688
narq_14,alternatives_5,-0.00565430832386141
narq_14,alternatives_6,0.0360185019741168
narq_14,investment_1,-0.038048877470641
narq_14,investment_2,0.021745847564185
narq_14,investment_3,0.00745535397663128
narq_14,commitment_1,-0.0584721712544036
narq_14,commitment_2,-0.0181496107151287
narq_14,commitment_3,-0.0429246908630891
narq_14,communal_strength_1,-0.0506428878544313
narq_14,communal_strength_2R,0.044201324983502
narq_14,communal_strength_3,0.00693834822441886
narq_14,communal_strength_4,-0.0447156458272689
narq_14,sexual_communal_strength_1,-0.0181791984489893
narq_14,sexual_communal_strength_2,-0.0265330785510252
narq_14,sexual_communal_strength_3,0.0170338883700144
narq_14,ecr_avo_1R,-0.0890832666968517
narq_14,ecr_anx_1,0.000167103820001771
narq_14,ecr_avo_2,0.00499761713910757
narq_14,ecr_anx_2,-0.0123037682634489
narq_14,ecr_anx_3,-0.0214640472820886
narq_14,ecr_avo_3R,-0.020526980458643
narq_14,ecr_avo_4,0.0616483193633477
narq_14,ecr_anx_4R,-0.035836862050536
narq_14,ecr_avo_5R,-0.0274235105534889
narq_14,ecr_anx_5,0.0285729104899045
narq_14,ecr_avo_6,0.12765439875191
narq_14,ecr_anx_6,0.0651980102000267
bfi_agree_6r,bfi_open_1,-0.0139740052589878
bfi_agree_6r,narq_5,0.0419342069890325
bfi_agree_6r,narq_3,-0.0129675658256418
bfi_agree_6r,bfi_agree_2,-0.234759203412607
bfi_agree_6r,pvd_infectability_1,0.0128955054272914
bfi_agree_6r,bfi_consc_2r,0.21634743431573
bfi_agree_6r,soi_r_attitude_6r,-0.0207683356466029
bfi_agree_6r,asendorpf_shyness_4r,-0.221961088727029
bfi_agree_6r,bfi_neuro_2r,-0.0667257333810002
bfi_agree_6r,bfi_open_2,-0.0761812523666904
bfi_agree_6r,bfi_extra_1,-0.227010535424482
bfi_agree_6r,bfi_extra_3,-0.160779281309751
bfi_agree_6r,bfi_agree_3r,0.229433480281196
bfi_agree_6r,soi_r_attitude_4,0.0591366942495664
bfi_agree_6r,narq_15,-0.0334647165893848
bfi_agree_6r,bfi_consc_3,-0.021765810694229
bfi_agree_6r,soi_r_attitude_5,0.0555016639711869
bfi_agree_6r,narq_2,0.0257424079864038
bfi_agree_6r,asendorpf_shyness_2,0.221792230201252
bfi_agree_6r,bfi_agree_1r,0.291891744889316
bfi_agree_6r,bfi_consc_1,-0.0229311321186538
bfi_agree_6r,narq_11,0.204122435528354
bfi_agree_6r,bfi_neuro_1,0.192365246548598
bfi_agree_6r,bfi_extra_2r,0.24666493523836
bfi_agree_6r,bfi_neuro_3,0.260362690938821
bfi_agree_6r,narq_18,-0.0814688664568693
bfi_agree_6r,bfi_open_3,0.105142877014276
bfi_agree_6r,asendorpf_shyness_5,0.219009928787469
bfi_agree_6r,bfi_extra_4,-0.167586691692482
bfi_agree_6r,narq_16,0.0423846331029748
bfi_agree_6r,bfi_agree_4,-0.251145652739441
bfi_agree_6r,bfi_consc_9r,0.0279186677644234
bfi_agree_6r,bfi_neuro_4,0.12503540119818
bfi_agree_6r,bfi_open_4,0.00796514266670869
bfi_agree_6r,bfi_extra_5r,0.251443541979034
bfi_agree_6r,bfi_agree_5,-0.283077986556805
bfi_agree_6r,narq_1,-0.0398113288328299
bfi_agree_6r,bfi_consc_4r,0.138628819871144
bfi_agree_6r,bfi_neuro_5r,-0.0306704656727474
bfi_agree_6r,bfi_open_5,-0.0288786038758373
bfi_agree_6r,bfi_extra_6,0.0619211179131759
bfi_agree_6r,narq_14,0.213990170777366
bfi_agree_6r,bfi_consc_5,-0.00788599269519346
bfi_agree_6r,asendorpf_shyness_3r,-0.241511077187423
bfi_agree_6r,pvd_germ_aversion_2,0.184625376443498
bfi_agree_6r,pvd_germ_aversion_3R,-0.102390811776429
bfi_agree_6r,bfi_neuro_8,0.284106737493751
bfi_agree_6r,pvd_infectability_3R,-0.000414010362578491
bfi_agree_6r,pvd_germ_aversion_1,0.177813251143681
bfi_agree_6r,feel_safe_walking_dark,-0.010054548050538
bfi_agree_6r,feel_safe_violent_crime,-0.0599790764933899
bfi_agree_6r,feel_safe_sexual_assault,-0.0410324908891395
bfi_agree_6r,feel_safe_theft,-0.0722445130914188
bfi_agree_6r,bfi_open_6,0.0215614166749427
bfi_agree_6r,narq_17,0.222204637952764
bfi_agree_6r,bfi_extra_7r,0.231028757995937
bfi_agree_6r,bfi_agree_7,-0.257183746871401
bfi_agree_6r,narq_4,0.183072189461763
bfi_agree_6r,asendorpf_shyness_1,0.200078864015123
bfi_agree_6r,bfi_consc_6,-0.0279459588404777
bfi_agree_6r,bfi_neuro_6r,-0.061346394760537
bfi_agree_6r,bfi_open_7r,0.0874113532492636
bfi_agree_6r,narq_13,0.24279084967775
bfi_agree_6r,bfi_extra_8,-0.28164555426383
bfi_agree_6r,bfi_agree_8r,0.659440314299463
bfi_agree_6r,narq_6,0.284286205826002
bfi_agree_6r,bfi_consc_7,-0.0551289485484469
bfi_agree_6r,bfi_neuro_7,0.133914735124588
bfi_agree_6r,narq_7,0.00588044555578318
bfi_agree_6r,bfi_open_8,0.0143547674450285
bfi_agree_6r,narq_12,0.141281375245939
bfi_agree_6r,bfi_open_9r,0.000957478137784122
bfi_agree_6r,bfi_agree_9,-0.216134029012517
bfi_agree_6r,narq_8,0.0358997900667983
bfi_agree_6r,bfi_consc_8r,0.0426405712793018
bfi_agree_6r,narq_9,0.282264259386883
bfi_agree_6r,narq_10,0.287473480284134
bfi_agree_6r,bfi_open_10,0.0100626789325968
bfi_agree_6r,pvd_infectability_2,0.0315444225956103
bfi_agree_6r,pvd_germ_aversion_4R,-0.110180335384702
bfi_agree_6r,spms_partner_1,0.033593887814085
bfi_agree_6r,spms_partner_2,0.0243714409443429
bfi_agree_6r,spms_partner_3R,0.0171259395288311
bfi_agree_6r,satisfaction_sexual_intercourse,-0.0605132132419668
bfi_agree_6r,satisfaction_single_life,0.059098595564742
bfi_agree_6r,investment_potential_partner,-0.0617516074590499
bfi_agree_6r,quantity_potential_partner,-0.112491193499778
bfi_agree_6r,relationship_importance,-0.114501566099941
bfi_agree_6r,relationship_importance_partner,-0.0668088524683797
bfi_agree_6r,partner_attractiveness_longterm,-0.0475456431483516
bfi_agree_6r,partner_attractiveness_shortterm,0.0550078409203459
bfi_agree_6r,partner_attractiveness_face,-0.0494045726918846
bfi_agree_6r,partner_attractiveness_body,-0.0193018663880868
bfi_agree_6r,attractiveness_warmth,-0.100356996765078
bfi_agree_6r,partner_attractiveness_trust,-0.139594958745714
bfi_agree_6r,partner_sexiness,-0.00254652208382076
bfi_agree_6r,partner_strength,0.0185166755897081
bfi_agree_6r,partner_feel_safe,-0.0921878014682471
bfi_agree_6r,spms_self_1,0.0461097356480711
bfi_agree_6r,spms_self_2,0.0217299812509235
bfi_agree_6r,spms_self_3R,0.0429544024468529
bfi_agree_6r,soi_r_desire_9,0.086630172207194
bfi_agree_6r,soi_r_desire_7,0.0729942800757822
bfi_agree_6r,soi_r_desire_8,0.0169109323012564
bfi_agree_6r,relationship_problems,0.102329729021938
bfi_agree_6r,relationship_satisfaction_overall,-0.102043533352742
bfi_agree_6r,relationship_conflict,0.105070515794869
bfi_agree_6r,relationship_satisfaction_2,-0.0822085505887272
bfi_agree_6r,relationship_satisfaction_3,-0.124309724230863
bfi_agree_6r,alternatives_1,0.0779885792020747
bfi_agree_6r,alternatives_2,0.0812023760466333
bfi_agree_6r,alternatives_3,0.0550024068581915
bfi_agree_6r,alternatives_4,0.0632264554628779
bfi_agree_6r,alternatives_5,0.0546619952374399
bfi_agree_6r,alternatives_6,0.0257872163570937
bfi_agree_6r,investment_1,-0.0719494680999304
bfi_agree_6r,investment_2,-0.0837601258741031
bfi_agree_6r,investment_3,-0.0475992587010768
bfi_agree_6r,commitment_1,-0.0670824480516079
bfi_agree_6r,commitment_2,-0.0979818164402078
bfi_agree_6r,commitment_3,-0.0958453487074232
bfi_agree_6r,communal_strength_1,-0.0654496459318677
bfi_agree_6r,communal_strength_2R,0.0647477179344876
bfi_agree_6r,communal_strength_3,-0.0788013719579537
bfi_agree_6r,communal_strength_4,-0.0681280051452416
bfi_agree_6r,sexual_communal_strength_1,-0.0563140570742381
bfi_agree_6r,sexual_communal_strength_2,-0.0310422773997199
bfi_agree_6r,sexual_communal_strength_3,-0.0284463428987312
bfi_agree_6r,ecr_avo_1R,-0.0959836869665346
bfi_agree_6r,ecr_anx_1,0.00726191545262661
bfi_agree_6r,ecr_avo_2,0.0800317640413478
bfi_agree_6r,ecr_anx_2,-0.00678283375444186
bfi_agree_6r,ecr_anx_3,-0.00357853006570449
bfi_agree_6r,ecr_avo_3R,-0.059658348854167
bfi_agree_6r,ecr_avo_4,0.149362125057877
bfi_agree_6r,ecr_anx_4R,-0.033492689476732
bfi_agree_6r,ecr_avo_5R,-0.099361538966984
bfi_agree_6r,ecr_anx_5,-0.0118894771520122
bfi_agree_6r,ecr_avo_6,0.157224742283526
bfi_agree_6r,ecr_anx_6,0.0725868761346409
bfi_consc_5,bfi_open_1,0.11681156273433
bfi_consc_5,narq_5,0.142633947248717
bfi_consc_5,narq_3,0.0557326012473086
bfi_consc_5,bfi_agree_2,0.125323439522245
bfi_consc_5,pvd_infectability_1,-0.0352798366185832
bfi_consc_5,bfi_consc_2r,-0.223014884933046
bfi_consc_5,soi_r_attitude_6r,0.102163708492872
bfi_consc_5,asendorpf_shyness_4r,0.10523377864551
bfi_consc_5,bfi_neuro_2r,0.106553089591208
bfi_consc_5,bfi_open_2,0.167190544924973
bfi_consc_5,bfi_extra_1,0.0570277559340687
bfi_consc_5,bfi_extra_3,0.323284979649431
bfi_consc_5,bfi_agree_3r,-0.0614533302158303
bfi_consc_5,soi_r_attitude_4,-0.119339765291024
bfi_consc_5,narq_15,0.0445418946967259
bfi_consc_5,bfi_consc_3,0.358313268503604
bfi_consc_5,soi_r_attitude_5,-0.0660592890618889
bfi_consc_5,narq_2,0.095716616509475
bfi_consc_5,asendorpf_shyness_2,-0.167163038095873
bfi_consc_5,bfi_agree_1r,-0.0355854064428497
bfi_consc_5,bfi_consc_1,0.432996372354619
bfi_consc_5,narq_11,-0.0699996514038613
bfi_consc_5,bfi_neuro_1,-0.20490964777729
bfi_consc_5,bfi_extra_2r,-0.0607112178589915
bfi_consc_5,bfi_neuro_3,-0.120667353921427
bfi_consc_5,narq_18,0.196679722365083
bfi_consc_5,bfi_open_3,0.106379201758086
bfi_consc_5,asendorpf_shyness_5,-0.0290937178996539
bfi_consc_5,bfi_extra_4,0.146090063577838
bfi_consc_5,narq_16,0.0895196989591099
bfi_consc_5,bfi_agree_4,0.0107718285181399
bfi_consc_5,bfi_consc_9r,-0.261560617408641
bfi_consc_5,bfi_neuro_4,-0.0671813696432838
bfi_consc_5,bfi_open_4,0.0292929938804989
bfi_consc_5,bfi_extra_5r,-0.0842228523112364
bfi_consc_5,bfi_agree_5,0.0786661978931915
bfi_consc_5,narq_1,0.123764829460218
bfi_consc_5,bfi_consc_4r,-0.353949640678373
bfi_consc_5,bfi_neuro_5r,0.145875027606284
bfi_consc_5,bfi_open_5,0.142523326985123
bfi_consc_5,bfi_extra_6,0.22013048539148
bfi_consc_5,narq_14,-0.0430936605395014
bfi_consc_5,bfi_agree_6r,-0.00788599269519346
bfi_consc_5,asendorpf_shyness_3r,0.175322682184661
bfi_consc_5,pvd_germ_aversion_2,0.0624911703708856
bfi_consc_5,pvd_germ_aversion_3R,0.00521800223717302
bfi_consc_5,bfi_neuro_8,-0.121666437021268
bfi_consc_5,pvd_infectability_3R,0.0516344232106972
bfi_consc_5,pvd_germ_aversion_1,0.00459449343674908
bfi_consc_5,feel_safe_walking_dark,-0.0128058995221734
bfi_consc_5,feel_safe_violent_crime,-0.00172209401160567
bfi_consc_5,feel_safe_sexual_assault,0.0128179451544237
bfi_consc_5,feel_safe_theft,-0.0491179817293442
bfi_consc_5,bfi_open_6,-0.016239630583013
bfi_consc_5,narq_17,0.00118550896433574
bfi_consc_5,bfi_extra_7r,-0.124944081312469
bfi_consc_5,bfi_agree_7,0.0881443005426122
bfi_consc_5,narq_4,-0.0230357549081069
bfi_consc_5,asendorpf_shyness_1,-0.106466052658566
bfi_consc_5,bfi_consc_6,0.380335792012028
bfi_consc_5,bfi_neuro_6r,0.185623699937255
bfi_consc_5,bfi_open_7r,-0.183074557813972
bfi_consc_5,narq_13,-0.0288152445038858
bfi_consc_5,bfi_extra_8,0.120968100410783
bfi_consc_5,bfi_agree_8r,-0.0445869404362392
bfi_consc_5,narq_6,-0.0519449098016972
bfi_consc_5,bfi_consc_7,0.465462346900294
bfi_consc_5,bfi_neuro_7,-0.173884549234064
bfi_consc_5,narq_7,0.0694883631655675
bfi_consc_5,bfi_open_8,0.102032465660071
bfi_consc_5,narq_12,-0.0446676656233828
bfi_consc_5,bfi_open_9r,-0.0350998156741651
bfi_consc_5,bfi_agree_9,0.0297798311676896
bfi_consc_5,narq_8,0.0833269472045621
bfi_consc_5,bfi_consc_8r,-0.367021053296154
bfi_consc_5,narq_9,-0.0139500706508555
bfi_consc_5,narq_10,-0.0254190366723486
bfi_consc_5,bfi_open_10,0.0155119598437055
bfi_consc_5,pvd_infectability_2,0.013369767770839
bfi_consc_5,pvd_germ_aversion_4R,-0.0162371641103579
bfi_consc_5,spms_partner_1,0.0155218357003424
bfi_consc_5,spms_partner_2,0.0198846255799394
bfi_consc_5,spms_partner_3R,-0.00377068446538172
bfi_consc_5,satisfaction_sexual_intercourse,0.0644603741829697
bfi_consc_5,satisfaction_single_life,-0.0575412623795667
bfi_consc_5,investment_potential_partner,0.0898187867053777
bfi_consc_5,quantity_potential_partner,-0.0937940165135757
bfi_consc_5,relationship_importance,-0.00724749769101167
bfi_consc_5,relationship_importance_partner,0.0933476314158461
bfi_consc_5,partner_attractiveness_longterm,0.0124483572832688
